"probeID" "start" "CIGAR" "Ensembl"
"205248_at.11" "205248_at" 36293690 "25M" "ENSG00000142197"
"205379_at.867" "205379_at" 36137825 "25M" "ENSG00000159231"
"205379_at.868" "205379_at" 36137894 "25M" "ENSG00000159231"
"205379_at.869" "205379_at" 36137907 "25M" "ENSG00000159231"
"205379_at.870" "205379_at" 36146244 "25M" "ENSG00000159231"
"205379_at.871" "205379_at" 36146260 "25M" "ENSG00000159231"
"205379_at.872" "205379_at" 36146277 "25M" "ENSG00000159231"
"205379_at.873" "205379_at" 36146297 "25M" "ENSG00000159231"
"205379_at.874" "205379_at" 36146341 "25M" "ENSG00000159231"
"205379_at.875" "205379_at" 36146453 "25M" "ENSG00000159231"
"205379_at.876" "205379_at" 36146464 "25M" "ENSG00000159231"
"205379_at.877" "205379_at" 36146501 "25M" "ENSG00000159231"
"205548_s_at.878" "205548_s_at" 17593819 "25M" "ENSG00000154640"
"205548_s_at.879" "205548_s_at" 17593775 "25M" "ENSG00000154640"
"205548_s_at.880" "205548_s_at" 17594233 "25M" "ENSG00000154640"
"205548_s_at.881" "205548_s_at" 17594210 "25M" "ENSG00000154640"
"205548_s_at.882" "205548_s_at" 17594171 "25M" "ENSG00000154640"
"205548_s_at.883" "205548_s_at" 17594153 "25M" "ENSG00000154640"
"205548_s_at.884" "205548_s_at" 17594132 "25M" "ENSG00000154640"
"205548_s_at.885" "205548_s_at" 17594113 "25M" "ENSG00000154640"
"205548_s_at.886" "205548_s_at" 17594097 "25M" "ENSG00000154640"
"205548_s_at.887" "205548_s_at" 17594080 "25M" "ENSG00000154640"
"205548_s_at.888" "205548_s_at" 17593967 "25M" "ENSG00000154640"
"205549_at.1" "205549_at" 39929033 "25M" "ENSG00000183036"
"205549_at.2" "205549_at" 39929055 "25M" "ENSG00000183036"
"205549_at.3" "205549_at" 39929102 "25M" "ENSG00000183036"
"205549_at.4" "205549_at" 39929138 "25M" "ENSG00000183036"
"205549_at.5" "205549_at" 39929192 "25M" "ENSG00000183036"
"205549_at.6" "205549_at" 39929212 "25M" "ENSG00000183036"
"205549_at.7" "205549_at" 39929227 "25M" "ENSG00000183036"
"205549_at.8" "205549_at" 39867468 "25M" "ENSG00000183036"
"205549_at.9" "205549_at" 39929251 "25M" "ENSG00000183036"
"205549_at.10" "205549_at" 39929305 "25M" "ENSG00000183036"
"205593_s_at.900" "205593_s_at" 42765474 "25M" "ENSG00000160191"
"205593_s_at.901" "205593_s_at" 42768215 "25M" "ENSG00000160191"
"205593_s_at.902" "205593_s_at" 42768241 "25M" "ENSG00000160191"
"205593_s_at.903" "205593_s_at" 42769060 "25M" "ENSG00000160191"
"205593_s_at.904" "205593_s_at" 42769117 "25M" "ENSG00000160191"
"205593_s_at.905" "205593_s_at" 42770701 "25M" "ENSG00000160191"
"205593_s_at.906" "205593_s_at" 42770742 "25M" "ENSG00000160191"
"205593_s_at.907" "205593_s_at" 42772449 "25M" "ENSG00000160191"
"205593_s_at.908" "205593_s_at" 42775291 "25M" "ENSG00000160191"
"205593_s_at.909" "205593_s_at" 42775338 "25M" "ENSG00000160191"
"205593_s_at.910" "205593_s_at" 42775381 "25M" "ENSG00000160191"
"205663_at.911" "205663_at" 45941923 "25M" "ENSG00000183570"
"205663_at.912" "205663_at" 45941948 "25M" "ENSG00000183570"
"205663_at.913" "205663_at" 45941986 "25M" "ENSG00000183570"
"205663_at.914" "205663_at" 45942000 "25M" "ENSG00000183570"
"205663_at.915" "205663_at" 45942013 "25M" "ENSG00000183570"
"205663_at.916" "205663_at" 45942084 "25M" "ENSG00000183570"
"205663_at.917" "205663_at" 45942160 "25M" "ENSG00000183570"
"205663_at.918" "205663_at" 45942187 "25M" "ENSG00000183570"
"205663_at.919" "205663_at" 45942223 "25M" "ENSG00000183570"
"205663_at.920" "205663_at" 45942325 "25M" "ENSG00000183570"
"205663_at.921" "205663_at" 45942357 "25M" "ENSG00000183570"
"205669_at.1" "205669_at" 21539601 "25M" "ENSG00000154654"
"205669_at.2" "205669_at" 21539619 "25M" "ENSG00000154654"
"205669_at.3" "205669_at" 21539631 "25M" "ENSG00000154654"
"205669_at.4" "205669_at" 21539645 "25M" "ENSG00000154654"
"205669_at.5" "205669_at" 21539656 "25M" "ENSG00000154654"
"205669_at.6" "205669_at" 21539691 "25M" "ENSG00000154654"
"205669_at.7" "205669_at" 21539810 "25M" "ENSG00000154654"
"205669_at.8" "205669_at" 21539825 "25M" "ENSG00000154654"
"205669_at.9" "205669_at" 21539866 "25M" "ENSG00000154654"
"205669_at.10" "205669_at" 21539997 "25M" "ENSG00000154654"
"205708_s_at.933" "205708_s_at" 44442069 "25M" "ENSG00000142185"
"205708_s_at.934" "205708_s_at" 44442165 "25M" "ENSG00000142185"
"205708_s_at.935" "205708_s_at" 44442185 "25M" "ENSG00000142185"
"205708_s_at.936" "205708_s_at" 44442221 "25M" "ENSG00000142185"
"205708_s_at.937" "205708_s_at" 44442264 "25M" "ENSG00000142185"
"205708_s_at.938" "205708_s_at" 44442284 "25M" "ENSG00000142185"
"205708_s_at.939" "205708_s_at" 44442329 "25M" "ENSG00000142185"
"205708_s_at.940" "205708_s_at" 44442359 "25M" "ENSG00000142185"
"205708_s_at.941" "205708_s_at" 44442399 "25M" "ENSG00000142185"
"205708_s_at.942" "205708_s_at" 44442503 "25M" "ENSG00000142185"
"205708_s_at.943" "205708_s_at" 44442542 "25M" "ENSG00000142185"
"206409_at.944" "206409_at" 31120590 "25M" "ENSG00000156299"
"206409_at.945" "206409_at" 31120571 "25M" "ENSG00000156299"
"206409_at.946" "206409_at" 31120501 "25M" "ENSG00000156299"
"206409_at.947" "206409_at" 31120477 "25M" "ENSG00000156299"
"206409_at.948" "206409_at" 31120452 "25M" "ENSG00000156299"
"206409_at.949" "206409_at" 31120394 "25M" "ENSG00000156299"
"206409_at.950" "206409_at" 31120358 "25M" "ENSG00000156299"
"206409_at.951" "206409_at" 31120339 "25M" "ENSG00000156299"
"206409_at.952" "206409_at" 31120322 "25M" "ENSG00000156299"
"206409_at.953" "206409_at" 31120278 "25M" "ENSG00000156299"
"206409_at.954" "206409_at" 31120246 "25M" "ENSG00000156299"
"206558_at.955" "206558_at" 36749416 "25M" "ENSG00000159263"
"206558_at.956" "206558_at" 36749465 "25M" "ENSG00000159263"
"206558_at.957" "206558_at" 36749485 "25M" "ENSG00000159263"
"206558_at.958" "206558_at" 36749502 "25M" "ENSG00000159263"
"206558_at.959" "206558_at" 36749519 "25M" "ENSG00000159263"
"206558_at.960" "206558_at" 36749562 "25M" "ENSG00000159263"
"206558_at.961" "206558_at" 36749622 "25M" "ENSG00000159263"
"206558_at.962" "206558_at" 36749641 "25M" "ENSG00000159263"
"206558_at.963" "206558_at" 36749753 "25M" "ENSG00000159263"
"206558_at.964" "206558_at" 36749797 "25M" "ENSG00000159263"
"206558_at.965" "206558_at" 36749849 "25M" "ENSG00000159263"
"206947_at.966" "206947_at" 39662374 "25M" "ENSG00000183778"
"206947_at.967" "206947_at" 39662388 "25M" "ENSG00000183778"
"206947_at.968" "206947_at" 39662439 "25M" "ENSG00000183778"
"206947_at.969" "206947_at" 39662481 "25M" "ENSG00000183778"
"206947_at.970" "206947_at" 39662509 "25M" "ENSG00000183778"
"206947_at.971" "206947_at" 39662571 "25M" "ENSG00000183778"
"206947_at.972" "206947_at" 39662592 "25M" "ENSG00000183778"
"206947_at.973" "206947_at" 39662633 "25M" "ENSG00000183778"
"206947_at.974" "206947_at" 39662665 "25M" "ENSG00000183778"
"206947_at.975" "206947_at" 39662724 "25M" "ENSG00000183778"
"206947_at.976" "206947_at" 39662814 "25M" "ENSG00000183778"
"207242_s_at.1" "207242_s_at" 29561774 "25M" "ENSG00000171189"
"207242_s_at.2" "207242_s_at" 29561748 "25M" "ENSG00000171189"
"207242_s_at.3" "207242_s_at" 29561735 "25M" "ENSG00000171189"
"207242_s_at.4" "207242_s_at" 29561696 "25M" "ENSG00000171189"
"207242_s_at.5" "207242_s_at" 29561624 "25M" "ENSG00000171189"
"207242_s_at.6" "207242_s_at" 29555255 "25M" "ENSG00000171189"
"207242_s_at.7" "207242_s_at" 29555200 "25M" "ENSG00000171189"
"207242_s_at.8" "207242_s_at" 29555185 "25M" "ENSG00000171189"
"207242_s_at.9" "207242_s_at" 29555093 "25M" "ENSG00000171189"
"207242_s_at.10" "207242_s_at" 29555072 "25M" "ENSG00000171189"
"207258_at.1" "207258_at" 38054064 "25M" "ENSG00000184029"
"207258_at.2" "207258_at" 38054557 "25M" "ENSG00000184029"
"207258_at.3" "207258_at" 38054545 "25M" "ENSG00000184029"
"207258_at.4" "207258_at" 38054466 "25M" "ENSG00000184029"
"207258_at.5" "207258_at" 38054383 "25M" "ENSG00000184029"
"207258_at.6" "207258_at" 38054356 "25M" "ENSG00000184029"
"207258_at.7" "207258_at" 38054304 "25M" "ENSG00000184029"
"207258_at.8" "207258_at" 38054196 "25M" "ENSG00000184029"
"207258_at.9" "207258_at" 38054158 "25M" "ENSG00000184029"
"207258_at.10" "207258_at" 38054143 "25M" "ENSG00000184029"
"207267_s_at.1027" "207267_s_at" 37019348 "25M" "ENSG00000183145"
"207267_s_at.1028" "207267_s_at" 37019383 "25M" "ENSG00000183145"
"207267_s_at.1029" "207267_s_at" 37019399 "25M" "ENSG00000183145"
"207267_s_at.1030" "207267_s_at" 37019415 "25M" "ENSG00000183145"
"207267_s_at.1031" "207267_s_at" 37019440 "25M" "ENSG00000183145"
"207267_s_at.1032" "207267_s_at" 37019482 "25M" "ENSG00000183145"
"207267_s_at.1033" "207267_s_at" 37019560 "25M" "ENSG00000183145"
"207267_s_at.1034" "207267_s_at" 37019574 "25M" "ENSG00000183145"
"207267_s_at.1035" "207267_s_at" 37019589 "25M" "ENSG00000183145"
"207267_s_at.1036" "207267_s_at" 37019598 "25M" "ENSG00000183145"
"207267_s_at.1037" "207267_s_at" 37019619 "25M" "ENSG00000183145"
"207322_at.1038" "207322_at" 33889678 "25M" "ENSG00000205726"
"207322_at.1039" "207322_at" 33889692 "25M" "ENSG00000205726"
"207322_at.1040" "207322_at" 33889709 "25M" "ENSG00000205726"
"207322_at.1041" "207322_at" 33889778 "25M" "ENSG00000205726"
"207322_at.1042" "207322_at" 33889793 "25M" "ENSG00000205726"
"207322_at.1043" "207322_at" 33889816 "25M" "ENSG00000205726"
"207322_at.1044" "207322_at" 33889839 "25M" "ENSG00000205726"
"207322_at.1045" "207322_at" 33890051 "25M" "ENSG00000205726"
"207322_at.1046" "207322_at" 33890065 "25M" "ENSG00000205726"
"207322_at.1047" "207322_at" 33890169 "25M" "ENSG00000205726"
"207322_at.1048" "207322_at" 33890183 "25M" "ENSG00000205726"
"207449_s_at.1060" "207449_s_at" 45267609 "25M" "ENSG00000186866"
"207449_s_at.1061" "207449_s_at" 45267595 "25M" "ENSG00000186866"
"207449_s_at.1062" "207449_s_at" 45267510 "25M" "ENSG00000186866"
"207449_s_at.1063" "207449_s_at" 45267490 "25M" "ENSG00000186866"
"207449_s_at.1064" "207449_s_at" 45267431 "25M" "ENSG00000186866"
"207449_s_at.1065" "207449_s_at" 45267418 "25M" "ENSG00000186866"
"207449_s_at.1066" "207449_s_at" 45267388 "25M" "ENSG00000186866"
"207449_s_at.1067" "207449_s_at" 45267349 "25M" "ENSG00000186866"
"207449_s_at.1068" "207449_s_at" 45267335 "25M" "ENSG00000186866"
"207449_s_at.1069" "207449_s_at" 45269911 "25M" "ENSG00000186866"
"207449_s_at.1070" "207449_s_at" 45269896 "25M" "ENSG00000186866"
"207594_s_at.1071" "207594_s_at" 32631556 "25M" "ENSG00000159082"
"207594_s_at.1072" "207594_s_at" 32631532 "25M" "ENSG00000159082"
"207594_s_at.1073" "207594_s_at" 32631453 "25M" "ENSG00000159082"
"207594_s_at.1074" "207594_s_at" 32631420 "25M" "ENSG00000159082"
"207594_s_at.1075" "207594_s_at" 32631398 "25M" "ENSG00000159082"
"207594_s_at.1076" "207594_s_at" 32631364 "25M" "ENSG00000159082"
"207594_s_at.1077" "207594_s_at" 32631302 "25M" "ENSG00000159082"
"207594_s_at.1078" "207594_s_at" 32631202 "25M" "ENSG00000159082"
"207594_s_at.1079" "207594_s_at" 32631160 "25M" "ENSG00000159082"
"207594_s_at.1080" "207594_s_at" 32631036 "25M" "ENSG00000159082"
"207594_s_at.1081" "207594_s_at" 32631023 "25M" "ENSG00000159082"
"207638_at.1082" "207638_at" 18269946 "25M" "ENSG00000154646"
"207638_at.1083" "207638_at" 18269922 "25M" "ENSG00000154646"
"207638_at.1084" "207638_at" 18269914 "25M" "ENSG00000154646"
"207638_at.1085" "207638_at" 18269836 "25M" "ENSG00000154646"
"207638_at.1086" "207638_at" 18269819 "25M" "ENSG00000154646"
"207638_at.1087" "207638_at" 18269713 "25M" "ENSG00000154646"
"207638_at.1088" "207638_at" 18269622 "25M" "ENSG00000154646"
"207638_at.1089" "207638_at" 18269514 "25M" "ENSG00000154646"
"207638_at.1090" "207638_at" 18269484 "25M" "ENSG00000154646"
"207638_at.1091" "207638_at" 18269474 "25M" "ENSG00000154646"
"207638_at.1092" "207638_at" 18269439 "25M" "ENSG00000154646"
"207833_s_at.1093" "207833_s_at" 36756625 "25M" "ENSG00000159267"
"207833_s_at.1094" "207833_s_at" 36756575 "25M" "ENSG00000159267"
"207833_s_at.1095" "207833_s_at" 36756539 "3M2I20M" "ENSG00000159267"
"207833_s_at.1096" "207833_s_at" 36754396 "25M" "ENSG00000159267"
"207833_s_at.1097" "207833_s_at" 36754381 "25M" "ENSG00000159267"
"207833_s_at.1098" "207833_s_at" 36754362 "25M" "ENSG00000159267"
"207833_s_at.1099" "207833_s_at" 36754347 "25M" "ENSG00000159267"
"207833_s_at.1100" "207833_s_at" 36754271 "25M" "ENSG00000159267"
"207833_s_at.1101" "207833_s_at" 36754241 "25M" "ENSG00000159267"
"207833_s_at.1102" "207833_s_at" 36754011 "25M" "ENSG00000159267"
"207833_s_at.1103" "207833_s_at" 36753968 "25M" "ENSG00000159267"
"207881_at.1104" "207881_at" 36487287 "25M" "ENSG00000279365"
"207881_at.1105" "207881_at" 36487300 "25M" "ENSG00000279365"
"207881_at.1106" "207881_at" 36487306 "25M" "ENSG00000279365"
"207881_at.1107" "207881_at" 36487342 "25M" "ENSG00000279365"
"207881_at.1108" "207881_at" 36487444 "25M" "ENSG00000279365"
"207881_at.1109" "207881_at" 36487465 "25M" "ENSG00000279365"
"207881_at.1110" "207881_at" 36487472 "25M" "ENSG00000279365"
"207881_at.1111" "207881_at" 36487563 "25M" "ENSG00000279365"
"207881_at.1112" "207881_at" 36487623 "25M" "ENSG00000279365"
"207881_at.1113" "207881_at" 36487637 "25M" "ENSG00000279365"
"207881_at.1114" "207881_at" 36487668 "25M" "ENSG00000279365"
"207999_s_at.1115" "207999_s_at" 45222926 "25M" "ENSG00000197381"
"207999_s_at.1116" "207999_s_at" 45223001 "25M" "ENSG00000197381"
"207999_s_at.1117" "207999_s_at" 45223019 "25M" "ENSG00000197381"
"207999_s_at.1118" "207999_s_at" 45223082 "25M" "ENSG00000197381"
"207999_s_at.1119" "207999_s_at" 45223096 "25M" "ENSG00000197381"
"207999_s_at.1120" "207999_s_at" 45223119 "25M" "ENSG00000197381"
"207999_s_at.1121" "207999_s_at" 45223136 "25M" "ENSG00000197381"
"207999_s_at.1122" "207999_s_at" 45223285 "25M" "ENSG00000197381"
"207999_s_at.1123" "207999_s_at" 45223300 "25M" "ENSG00000197381"
"207999_s_at.1124" "207999_s_at" 45223322 "25M" "ENSG00000197381"
"207999_s_at.1125" "207999_s_at" 45223382 "25M" "ENSG00000197381"
"208073_x_at.1" "208073_x_at" 37202527 "25M" "ENSG00000182670"
"208073_x_at.2" "208073_x_at" 37202585 "25M" "ENSG00000182670"
"208073_x_at.3" "208073_x_at" 37202696 "25M" "ENSG00000182670"
"208073_x_at.4" "208073_x_at" 37202751 "25M" "ENSG00000182670"
"208073_x_at.5" "208073_x_at" 37202814 "25M" "ENSG00000182670"
"208073_x_at.6" "208073_x_at" 37202856 "25M" "ENSG00000182670"
"208073_x_at.7" "208073_x_at" 37202882 "25M" "ENSG00000182670"
"208073_x_at.8" "208073_x_at" 37202903 "25M" "ENSG00000182670"
"208073_x_at.9" "208073_x_at" 37202937 "25M" "ENSG00000182670"
"208090_s_at.1" "208090_s_at" 44294417 "25M" "ENSG00000160224"
"208090_s_at.2" "208090_s_at" 44296415 "25M" "ENSG00000160224"
"208090_s_at.3" "208090_s_at" 44297681 "25M" "ENSG00000160224"
"208090_s_at.4" "208090_s_at" 44297803 "25M" "ENSG00000160224"
"208090_s_at.5" "208090_s_at" 44297836 "25M" "ENSG00000160224"
"208090_s_at.6" "208090_s_at" 44297847 "25M" "ENSG00000160224"
"208090_s_at.7" "208090_s_at" 44297878 "25M" "ENSG00000160224"
"208090_s_at.8" "208090_s_at" 44297894 "25M" "ENSG00000160224"
"208090_s_at.9" "208090_s_at" 44293814 "25M" "ENSG00000160224"
"208090_s_at.10" "208090_s_at" 44293827 "25M" "ENSG00000160224"
"208129_x_at.1" "208129_x_at" 34792312 "25M" "ENSG00000159216"
"208129_x_at.2" "208129_x_at" 34792218 "25M" "ENSG00000159216"
"208129_x_at.3" "208129_x_at" 34792203 "25M" "ENSG00000159216"
"208129_x_at.4" "208129_x_at" 34791978 "25M" "ENSG00000159216"
"208129_x_at.5" "208129_x_at" 34791971 "25M" "ENSG00000159216"
"208129_x_at.6" "208129_x_at" 34791891 "25M" "ENSG00000159216"
"208129_x_at.7" "208129_x_at" 34791839 "25M" "ENSG00000159216"
"208129_x_at.8" "208129_x_at" 34791816 "25M" "ENSG00000159216"
"208129_x_at.9" "208129_x_at" 34791798 "25M" "ENSG00000159216"
"208129_x_at.10" "208129_x_at" 34791783 "25M" "ENSG00000159216"
"208157_at.1" "208157_at" 36745735 "25M" "ENSG00000159263"
"208157_at.2" "208157_at" 36745804 "25M" "ENSG00000159263"
"208157_at.3" "208157_at" 36745829 "25M" "ENSG00000159263"
"208157_at.4" "208157_at" 36745894 "25M" "ENSG00000159263"
"208157_at.5" "208157_at" 36745911 "25M" "ENSG00000159263"
"208157_at.6" "208157_at" 36745939 "25M" "ENSG00000159263"
"208157_at.7" "208157_at" 36745955 "25M" "ENSG00000159263"
"208157_at.8" "208157_at" 36745974 "25M" "ENSG00000159263"
"208157_at.9" "208157_at" 36746008 "25M" "ENSG00000159263"
"208157_at.10" "208157_at" 36746104 "25M" "ENSG00000159263"
"208157_at.11" "208157_at" 36746117 "25M" "ENSG00000159263"
"208370_s_at.1204" "208370_s_at" 34517013 "25M" "ENSG00000159200"
"208370_s_at.1205" "208370_s_at" 34516982 "25M" "ENSG00000159200"
"208370_s_at.1206" "208370_s_at" 34516970 "25M" "ENSG00000159200"
"208370_s_at.1207" "208370_s_at" 34516930 "25M" "ENSG00000159200"
"208370_s_at.1208" "208370_s_at" 34516908 "25M" "ENSG00000159200"
"208370_s_at.1209" "208370_s_at" 34516831 "25M" "ENSG00000159200"
"208370_s_at.1210" "208370_s_at" 34516797 "25M" "ENSG00000159200"
"208370_s_at.1211" "208370_s_at" 34516631 "25M" "ENSG00000159200"
"208370_s_at.1212" "208370_s_at" 34516602 "25M" "ENSG00000159200"
"208370_s_at.1213" "208370_s_at" 34516589 "25M" "ENSG00000159200"
"208370_s_at.1214" "208370_s_at" 34516575 "25M" "ENSG00000159200"
"208395_s_at.1" "208395_s_at" 32311559 "25M" "ENSG00000142207"
"208395_s_at.2" "208395_s_at" 32311521 "25M" "ENSG00000142207"
"208395_s_at.3" "208395_s_at" 32311504 "25M" "ENSG00000142207"
"208395_s_at.4" "208395_s_at" 32311460 "25M" "ENSG00000142207"
"208395_s_at.5" "208395_s_at" 32311449 "25M" "ENSG00000142207"
"208395_s_at.6" "208395_s_at" 32311427 "25M" "ENSG00000142207"
"208395_s_at.7" "208395_s_at" 32311383 "25M" "ENSG00000142207"
"208395_s_at.8" "208395_s_at" 32311364 "25M" "ENSG00000142207"
"208395_s_at.9" "208395_s_at" 32311356 "25M" "ENSG00000142207"
"208395_s_at.10" "208395_s_at" 32311327 "25M" "ENSG00000142207"
"208395_s_at.11" "208395_s_at" 32311289 "25M" "ENSG00000142207"
"209033_s_at.1324" "209033_s_at" 37514675 "25M" "ENSG00000157540"
"209033_s_at.1325" "209033_s_at" 37514822 "25M" "ENSG00000157540"
"209033_s_at.1326" "209033_s_at" 37514849 "25M" "ENSG00000157540"
"209033_s_at.1327" "209033_s_at" 37514859 "25M" "ENSG00000157540"
"209033_s_at.1328" "209033_s_at" 37514929 "25M" "ENSG00000157540"
"209033_s_at.1329" "209033_s_at" 37514957 "25M" "ENSG00000157540"
"209033_s_at.1330" "209033_s_at" 37514973 "25M" "ENSG00000157540"
"209033_s_at.1331" "209033_s_at" 37514994 "25M" "ENSG00000157540"
"209033_s_at.1332" "209033_s_at" 37515058 "25M" "ENSG00000157540"
"209033_s_at.1333" "209033_s_at" 37515068 "25M" "ENSG00000157540"
"209033_s_at.1334" "209033_s_at" 37515113 "25M" "ENSG00000157540"
"209041_s_at.1" "209041_s_at" 44773585 "25M" "ENSG00000184787"
"209041_s_at.2" "209041_s_at" 44773556 "25M" "ENSG00000184787"
"209041_s_at.3" "209041_s_at" 44771450 "25M" "ENSG00000184787"
"209041_s_at.4" "209041_s_at" 44771426 "25M" "ENSG00000184787"
"209041_s_at.5" "209041_s_at" 44771391 "25M" "ENSG00000184787"
"209041_s_at.6" "209041_s_at" 44771302 "25M" "ENSG00000184787"
"209041_s_at.7" "209041_s_at" 44771285 "25M" "ENSG00000184787"
"209042_s_at.1346" "209042_s_at" 44769911 "25M" "ENSG00000184787"
"209042_s_at.1347" "209042_s_at" 44769896 "25M" "ENSG00000184787"
"209042_s_at.1348" "209042_s_at" 44769851 "25M" "ENSG00000184787"
"209042_s_at.1349" "209042_s_at" 44769824 "25M" "ENSG00000184787"
"209042_s_at.1350" "209042_s_at" 44769802 "25M" "ENSG00000184787"
"209042_s_at.1351" "209042_s_at" 44769785 "25M" "ENSG00000184787"
"209042_s_at.1352" "209042_s_at" 44769770 "25M" "ENSG00000184787"
"209042_s_at.1353" "209042_s_at" 44769751 "25M" "ENSG00000184787"
"209042_s_at.1354" "209042_s_at" 44769738 "25M" "ENSG00000184787"
"209042_s_at.1355" "209042_s_at" 44769702 "25M" "ENSG00000184787"
"209042_s_at.1356" "209042_s_at" 44769688 "25M" "ENSG00000184787"
"209081_s_at.1" "209081_s_at" 45511186 "25M" "ENSG00000182871"
"209081_s_at.2" "209081_s_at" 45511195 "25M" "ENSG00000182871"
"209081_s_at.3" "209081_s_at" 45512185 "25M" "ENSG00000182871"
"209081_s_at.4" "209081_s_at" 45512230 "25M" "ENSG00000182871"
"209081_s_at.5" "209081_s_at" 45512241 "25M" "ENSG00000182871"
"209081_s_at.6" "209081_s_at" 45512249 "25M" "ENSG00000182871"
"209081_s_at.7" "209081_s_at" 45512349 "25M" "ENSG00000182871"
"209081_s_at.8" "209081_s_at" 45512368 "25M" "ENSG00000182871"
"209081_s_at.9" "209081_s_at" 45512498 "25M" "ENSG00000182871"
"209081_s_at.10" "209081_s_at" 45512504 "25M" "ENSG00000182871"
"209082_s_at.1368" "209082_s_at" 45513210 "25M" "ENSG00000182871"
"209082_s_at.1369" "209082_s_at" 45513225 "25M" "ENSG00000182871"
"209082_s_at.1370" "209082_s_at" 45513246 "25M" "ENSG00000182871"
"209082_s_at.1371" "209082_s_at" 45513290 "25M" "ENSG00000182871"
"209082_s_at.1372" "209082_s_at" 45513303 "25M" "ENSG00000182871"
"209082_s_at.1373" "209082_s_at" 45513366 "25M" "ENSG00000182871"
"209082_s_at.1374" "209082_s_at" 45513383 "25M" "ENSG00000182871"
"209082_s_at.1375" "209082_s_at" 45513488 "25M" "ENSG00000182871"
"209082_s_at.1376" "209082_s_at" 45513547 "25M" "ENSG00000182871"
"209082_s_at.1377" "209082_s_at" 45513624 "25M" "ENSG00000182871"
"209082_s_at.1378" "209082_s_at" 45513649 "25M" "ENSG00000182871"
"209156_s_at.1379" "209156_s_at" 46132258 "25M" "ENSG00000142173"
"209156_s_at.1380" "209156_s_at" 46132344 "25M" "ENSG00000142173"
