"probeID" "start" "CIGAR" "Ensembl"
"72" "203996_s_at" 44328974 "25M" "ENSG00000241728"
"73" "203996_s_at" 44328960 "25M" "ENSG00000241728"
"74" "203996_s_at" 44328958 "25M" "ENSG00000241728"
"75" "203996_s_at" 44329001 "25M" "ENSG00000241728"
"76" "203996_s_at" 44329057 "25M" "ENSG00000241728"
"77" "203996_s_at" 44328977 "25M" "ENSG00000241728"
"78" "203996_s_at" 44329009 "25M" "ENSG00000241728"
"79" "203996_s_at" 44329020 "25M" "ENSG00000241728"
"80" "203996_s_at" 44329022 "25M" "ENSG00000241728"
"204191_at.1593" "204191_at" 33356034 "25M" "ENSG00000142166"
"204191_at.1594" "204191_at" 33356084 "25M" "ENSG00000142166"
"204191_at.1595" "204191_at" 33356152 "25M" "ENSG00000142166"
"204191_at.1596" "204191_at" 33356173 "25M" "ENSG00000142166"
"204191_at.1597" "204191_at" 33356189 "25M" "ENSG00000142166"
"204191_at.1598" "204191_at" 33356224 "25M" "ENSG00000142166"
"204191_at.1599" "204191_at" 33356257 "25M" "ENSG00000142166"
"204191_at.1600" "204191_at" 33356274 "25M" "ENSG00000142166"
"204191_at.1601" "204191_at" 33356369 "25M" "ENSG00000142166"
"204191_at.1602" "204191_at" 33356469 "25M" "ENSG00000142166"
"204191_at.1603" "204191_at" 33356491 "25M" "ENSG00000142166"
"204194_at.1072" "204194_at" 29345395 "25M" "ENSG00000156273"
"204194_at.1073" "204194_at" 29345414 "25M" "ENSG00000156273"
"204194_at.1074" "204194_at" 29345428 "25M" "ENSG00000156273"
"204194_at.1075" "204194_at" 29345567 "25M" "ENSG00000156273"
"204194_at.1076" "204194_at" 29345581 "25M" "ENSG00000156273"
"204194_at.1077" "204194_at" 29345608 "25M" "ENSG00000156273"
"204194_at.1078" "204194_at" 29345619 "25M" "ENSG00000156273"
"204194_at.1079" "204194_at" 29345677 "25M" "ENSG00000156273"
"204194_at.1080" "204194_at" 29345693 "25M" "ENSG00000156273"
"204194_at.1081" "204194_at" 29345729 "25M" "ENSG00000156273"
"204194_at.1082" "204194_at" 29345746 "25M" "ENSG00000156273"
"204195_s_at.3430" "204195_s_at" 43024907 "25M" "ENSG00000160199"
"204195_s_at.3431" "204195_s_at" 43024924 "24M3754N1M" "ENSG00000160199"
"204195_s_at.3432" "204195_s_at" 43028742 "25M" "ENSG00000160199"
"204195_s_at.3433" "204195_s_at" 43028782 "25M" "ENSG00000160199"
"204195_s_at.3434" "204195_s_at" 43028822 "25M" "ENSG00000160199"
"204195_s_at.3435" "204195_s_at" 43028850 "25M" "ENSG00000160199"
"204195_s_at.3436" "204195_s_at" 43029903 "25M" "ENSG00000160199"
"204195_s_at.3437" "204195_s_at" 43029975 "25M" "ENSG00000160199"
"204195_s_at.3438" "204195_s_at" 43029989 "25M" "ENSG00000160199"
"204195_s_at.3439" "204195_s_at" 43030072 "25M" "ENSG00000160199"
"204195_s_at.3440" "204195_s_at" 43030104 "25M" "ENSG00000160199"
"3" "204196_x_at" 14097092 "25M" "ENSG00000151474"
"204567_s_at.3202" "204567_s_at" 42296827 "25M" "ENSG00000160179"
"204567_s_at.3203" "204567_s_at" 42296840 "25M" "ENSG00000160179"
"204567_s_at.3204" "204567_s_at" 42296863 "25M" "ENSG00000160179"
"204567_s_at.3205" "204567_s_at" 42296872 "25M" "ENSG00000160179"
"204567_s_at.3206" "204567_s_at" 42296894 "25M" "ENSG00000160179"
"204567_s_at.3207" "204567_s_at" 42296909 "25M" "ENSG00000160179"
"204567_s_at.3208" "204567_s_at" 42296920 "25M" "ENSG00000160179"
"204567_s_at.3209" "204567_s_at" 42296947 "25M" "ENSG00000160179"
"204567_s_at.3210" "204567_s_at" 42296983 "25M" "ENSG00000160179"
"204567_s_at.3211" "204567_s_at" 42297029 "25M" "ENSG00000160179"
"204567_s_at.3212" "204567_s_at" 42297044 "25M" "ENSG00000160179"
"204623_at.3213" "204623_at" 42312104 "25M" "ENSG00000160180"
"204623_at.3214" "204623_at" 42312170 "25M" "ENSG00000160180"
"204623_at.3215" "204623_at" 42312175 "25M" "ENSG00000160180"
"204623_at.3216" "204623_at" 42312248 "22M1215N3M" "ENSG00000160180"
"204623_at.3217" "204623_at" 42313498 "25M" "ENSG00000160180"
"204623_at.3218" "204623_at" 42313509 "25M" "ENSG00000160180"
"204623_at.3219" "204623_at" 42313545 "25M" "ENSG00000160180"
"204623_at.3220" "204623_at" 42313582 "25M" "ENSG00000160180"
"204623_at.3221" "204623_at" 42313630 "2M1661N23M" "ENSG00000160180"
"204775_at.2271" "204775_at" 36415339 "25M" "ENSG00000159259"
"204775_at.2272" "204775_at" 36415387 "3M885N22M" "ENSG00000159259"
"204775_at.2273" "204775_at" 36416312 "25M" "ENSG00000159259"
"204775_at.2274" "204775_at" 36416340 "25M" "ENSG00000159259"
"204775_at.2275" "204775_at" 36416351 "25M" "ENSG00000159259"
"204775_at.2276" "204775_at" 36416374 "25M" "ENSG00000159259"
"204775_at.2277" "204775_at" 36416417 "25M" "ENSG00000159259"
"204775_at.2278" "204775_at" 36416436 "25M" "ENSG00000159259"
"204775_at.2279" "204775_at" 36416451 "25M" "ENSG00000159259"
"204775_at.2280" "204775_at" 36416617 "25M" "ENSG00000159259"
"204775_at.2281" "204775_at" 36416658 "25M" "ENSG00000159259"
"81" "204785_x_at" 33252783 "25M" "ENSG00000249624"
"82" "204785_x_at" 33248799 "25M" "ENSG00000249624"
"204786_s_at.1527" "204786_s_at" 33264219 "25M" "ENSG00000159110"
"204786_s_at.1528" "204786_s_at" 33264256 "25M" "ENSG00000159110"
"204786_s_at.1529" "204786_s_at" 33264309 "25M" "ENSG00000159110"
"204786_s_at.1530" "204786_s_at" 33264321 "25M" "ENSG00000159110"
"204786_s_at.1531" "204786_s_at" 33264362 "25M" "ENSG00000159110"
"204786_s_at.1532" "204786_s_at" 33264375 "25M" "ENSG00000159110"
"204786_s_at.1533" "204786_s_at" 33264419 "25M" "ENSG00000159110"
"204786_s_at.1534" "204786_s_at" 33264426 "25M" "ENSG00000159110"
"204786_s_at.1535" "204786_s_at" 33264437 "25M" "ENSG00000159110"
"204786_s_at.1536" "204786_s_at" 33264458 "25M" "ENSG00000159110"
"204786_s_at.1537" "204786_s_at" 33264466 "25M" "ENSG00000159110"
"204979_s_at.2843" "204979_s_at" 39511690 "25M" "ENSG00000185437"
"204979_s_at.2844" "204979_s_at" 39511763 "25M" "ENSG00000185437"
"204979_s_at.2845" "204979_s_at" 39515115 "25M" "ENSG00000185437"
"204979_s_at.2846" "204979_s_at" 39515134 "25M" "ENSG00000185437"
"204979_s_at.2847" "204979_s_at" 39515148 "25M" "ENSG00000185437"
"204979_s_at.2848" "204979_s_at" 39515165 "25M" "ENSG00000185437"
"204979_s_at.2849" "204979_s_at" 39515179 "25M" "ENSG00000185437"
"204979_s_at.2850" "204979_s_at" 39515195 "25M" "ENSG00000185437"
"204979_s_at.2851" "204979_s_at" 39515212 "25M" "ENSG00000185437"
"204979_s_at.2852" "204979_s_at" 39515373 "25M" "ENSG00000185437"
"204979_s_at.2853" "204979_s_at" 39515415 "25M" "ENSG00000185437"
"204994_at.3031" "204994_at" 41408358 "25M" "ENSG00000183486"
"204994_at.3032" "204994_at" 41408422 "25M" "ENSG00000183486"
"204994_at.3033" "204994_at" 41408435 "25M" "ENSG00000183486"
"204994_at.3034" "204994_at" 41408464 "25M" "ENSG00000183486"
"204994_at.3035" "204994_at" 41408496 "25M" "ENSG00000183486"
"204994_at.3036" "204994_at" 41408611 "25M" "ENSG00000183486"
"204994_at.3037" "204994_at" 41408710 "25M" "ENSG00000183486"
"204994_at.3038" "204994_at" 41408725 "25M" "ENSG00000183486"
"204994_at.3039" "204994_at" 41408783 "25M" "ENSG00000183486"
"204994_at.3040" "204994_at" 41408850 "25M" "ENSG00000183486"
"204994_at.3041" "204994_at" 41408876 "25M" "ENSG00000183486"
"205009_at.3233" "205009_at" 42362320 "25M" "ENSG00000160182"
"205009_at.3234" "205009_at" 42362337 "25M" "ENSG00000160182"
"205009_at.3235" "205009_at" 42362406 "25M" "ENSG00000160182"
"205009_at.3236" "205009_at" 42362456 "25M" "ENSG00000160182"
"205009_at.3237" "205009_at" 42362487 "9M759N16M" "ENSG00000160182"
"205009_at.3238" "205009_at" 42363265 "25M" "ENSG00000160182"
"205009_at.3239" "205009_at" 42363273 "25M" "ENSG00000160182"
"205009_at.3240" "205009_at" 42363319 "25M" "ENSG00000160182"
"205009_at.3241" "205009_at" 42363351 "25M" "ENSG00000160182"
"205009_at.3242" "205009_at" 42363369 "25M" "ENSG00000160182"
"205009_at.3243" "205009_at" 42363389 "19M3003N6M" "ENSG00000160182"
"205102_at.1" "205102_at" 41465440 "25M" "ENSG00000184012"
"205102_at.2" "205102_at" 41465479 "25M" "ENSG00000184012"
"205102_at.3" "205102_at" 41465514 "25M" "ENSG00000184012"
"205102_at.4" "205102_at" 41465590 "25M" "ENSG00000184012"
"205102_at.5" "205102_at" 41465626 "25M" "ENSG00000184012"
"205102_at.6" "205102_at" 41465641 "25M" "ENSG00000184012"
"205102_at.7" "205102_at" 41465693 "25M" "ENSG00000184012"
"205248_at.2249" "205248_at" 36292192 "25M" "ENSG00000142197"
"205248_at.2250" "205248_at" 36293327 "25M" "ENSG00000142197"
"205248_at.2251" "205248_at" 36293348 "25M" "ENSG00000142197"
"205248_at.2252" "205248_at" 36293379 "25M" "ENSG00000142197"
"205248_at.2253" "205248_at" 36293400 "25M" "ENSG00000142197"
"205248_at.2254" "205248_at" 36293433 "25M" "ENSG00000142197"
"205248_at.2255" "205248_at" 36293457 "25M" "ENSG00000142197"
"205248_at.2256" "205248_at" 36293478 "25M" "ENSG00000142197"
"205248_at.2257" "205248_at" 36293494 "25M" "ENSG00000142197"
"205248_at.2258" "205248_at" 36293665 "25M" "ENSG00000142197"
"205248_at.2259" "205248_at" 36293690 "25M" "ENSG00000142197"
"205379_at.2226" "205379_at" 36137825 "25M" "ENSG00000159231"
"205379_at.2227" "205379_at" 36137894 "25M" "ENSG00000159231"
"205379_at.2228" "205379_at" 36137907 "25M" "ENSG00000159231"
"205379_at.2229" "205379_at" 36146244 "25M" "ENSG00000159231"
"205379_at.2230" "205379_at" 36146260 "25M" "ENSG00000159231"
"205379_at.2231" "205379_at" 36146277 "25M" "ENSG00000159231"
"205379_at.2232" "205379_at" 36146297 "25M" "ENSG00000159231"
"205379_at.2233" "205379_at" 36146341 "25M" "ENSG00000159231"
"205379_at.2234" "205379_at" 36146453 "25M" "ENSG00000159231"
"205379_at.2235" "205379_at" 36146464 "25M" "ENSG00000159231"
"205379_at.2236" "205379_at" 36146501 "25M" "ENSG00000159231"
"205548_s_at.526" "205548_s_at" 17593775 "25M" "ENSG00000154640"
"205548_s_at.529" "205548_s_at" 17593819 "25M" "ENSG00000154640"
"205548_s_at.530" "205548_s_at" 17593967 "25M" "ENSG00000154640"
"205548_s_at.533" "205548_s_at" 17594080 "25M" "ENSG00000154640"
"205548_s_at.535" "205548_s_at" 17594097 "25M" "ENSG00000154640"
"205548_s_at.537" "205548_s_at" 17594113 "25M" "ENSG00000154640"
"205548_s_at.539" "205548_s_at" 17594132 "25M" "ENSG00000154640"
"205548_s_at.542" "205548_s_at" 17594153 "25M" "ENSG00000154640"
"205548_s_at.543" "205548_s_at" 17594171 "25M" "ENSG00000154640"
"205548_s_at.545" "205548_s_at" 17594210 "25M" "ENSG00000154640"
"205548_s_at.546" "205548_s_at" 17594233 "25M" "ENSG00000154640"
"205549_at.1" "205549_at" 39867468 "25M" "ENSG00000183036"
"205549_at.2" "205549_at" 39929033 "25M" "ENSG00000183036"
"205549_at.3" "205549_at" 39929055 "25M" "ENSG00000183036"
"205549_at.4" "205549_at" 39929102 "25M" "ENSG00000183036"
"205549_at.5" "205549_at" 39929138 "25M" "ENSG00000183036"
"205549_at.6" "205549_at" 39929192 "25M" "ENSG00000183036"
"205549_at.7" "205549_at" 39929212 "25M" "ENSG00000183036"
"205549_at.8" "205549_at" 39929227 "25M" "ENSG00000183036"
"205549_at.9" "205549_at" 39929251 "25M" "ENSG00000183036"
"205549_at.10" "205549_at" 39929305 "25M" "ENSG00000183036"
"205593_s_at.3332" "205593_s_at" 42765474 "21M2693N4M" "ENSG00000160191"
"205593_s_at.3333" "205593_s_at" 42768215 "25M" "ENSG00000160191"
"205593_s_at.3334" "205593_s_at" 42768241 "25M" "ENSG00000160191"
"205593_s_at.3335" "205593_s_at" 42769060 "25M" "ENSG00000160191"
"205593_s_at.3336" "205593_s_at" 42769117 "25M" "ENSG00000160191"
"205593_s_at.3337" "205593_s_at" 42769154 "2M1547N23M" "ENSG00000160191"
"205593_s_at.3338" "205593_s_at" 42770742 "25M" "ENSG00000160191"
"205593_s_at.3339" "205593_s_at" 42772449 "25M" "ENSG00000160191"
"205593_s_at.3340" "205593_s_at" 42775291 "25M" "ENSG00000160191"
"205593_s_at.3341" "205593_s_at" 42775338 "25M" "ENSG00000160191"
"205593_s_at.3342" "205593_s_at" 42775381 "25M" "ENSG00000160191"
"205663_at.4418" "205663_at" 45941923 "25M" "ENSG00000183570"
"205663_at.4419" "205663_at" 45941948 "25M" "ENSG00000183570"
"205663_at.4420" "205663_at" 45941986 "25M" "ENSG00000183570"
"205663_at.4421" "205663_at" 45942000 "25M" "ENSG00000183570"
"205663_at.4422" "205663_at" 45942013 "25M" "ENSG00000183570"
"205663_at.4423" "205663_at" 45942084 "25M" "ENSG00000183570"
"205663_at.4424" "205663_at" 45942160 "25M" "ENSG00000183570"
"205663_at.4425" "205663_at" 45942187 "25M" "ENSG00000183570"
"205663_at.4426" "205663_at" 45942223 "25M" "ENSG00000183570"
"205663_at.4427" "205663_at" 45942325 "25M" "ENSG00000183570"
"205663_at.4428" "205663_at" 45942357 "25M" "ENSG00000183570"
"205669_at.624" "205669_at" 21539601 "25M" "ENSG00000154654"
"205669_at.625" "205669_at" 21539619 "25M" "ENSG00000154654"
"205669_at.626" "205669_at" 21539631 "25M" "ENSG00000154654"
"205669_at.627" "205669_at" 21539645 "25M" "ENSG00000154654"
"205669_at.628" "205669_at" 21539656 "25M" "ENSG00000154654"
"205669_at.629" "205669_at" 21539691 "25M" "ENSG00000154654"
"205669_at.630" "205669_at" 21539810 "25M" "ENSG00000154654"
"205669_at.631" "205669_at" 21539825 "25M" "ENSG00000154654"
"205669_at.632" "205669_at" 21539866 "25M" "ENSG00000154654"
"205669_at.633" "205669_at" 21539997 "25M" "ENSG00000154654"
"205708_s_at.3994" "205708_s_at" 44442069 "25M" "ENSG00000142185"
"205708_s_at.3995" "205708_s_at" 44442165 "25M" "ENSG00000142185"
"205708_s_at.3996" "205708_s_at" 44442185 "25M" "ENSG00000142185"
"205708_s_at.3997" "205708_s_at" 44442221 "25M" "ENSG00000142185"
"205708_s_at.3998" "205708_s_at" 44442264 "25M" "ENSG00000142185"
"205708_s_at.3999" "205708_s_at" 44442284 "25M" "ENSG00000142185"
"205708_s_at.4000" "205708_s_at" 44442329 "25M" "ENSG00000142185"
"205708_s_at.4001" "205708_s_at" 44442359 "25M" "ENSG00000142185"
"205708_s_at.4002" "205708_s_at" 44442399 "25M" "ENSG00000142185"
"205708_s_at.4003" "205708_s_at" 44442503 "25M" "ENSG00000142185"
"205708_s_at.4004" "205708_s_at" 44442542 "25M" "ENSG00000142185"
"206409_at.1174" "206409_at" 31120246 "25M" "ENSG00000156299"
"206409_at.1175" "206409_at" 31120278 "25M" "ENSG00000156299"
"206409_at.1176" "206409_at" 31120322 "25M" "ENSG00000156299"
"206409_at.1177" "206409_at" 31120339 "25M" "ENSG00000156299"
"206409_at.1178" "206409_at" 31120358 "25M" "ENSG00000156299"
"206409_at.1179" "206409_at" 31120394 "25M" "ENSG00000156299"
"206409_at.1180" "206409_at" 31120452 "25M" "ENSG00000156299"
"206409_at.1181" "206409_at" 31120477 "25M" "ENSG00000156299"
"206409_at.1182" "206409_at" 31120501 "25M" "ENSG00000156299"
"206409_at.1183" "206409_at" 31120571 "25M" "ENSG00000156299"
"206409_at.1184" "206409_at" 31120590 "25M" "ENSG00000156299"
"206558_at.2325" "206558_at" 36749416 "25M" "ENSG00000159263"
"206558_at.2326" "206558_at" 36749465 "25M" "ENSG00000159263"
"206558_at.2327" "206558_at" 36749485 "25M" "ENSG00000159263"
"206558_at.2328" "206558_at" 36749502 "25M" "ENSG00000159263"
"206558_at.2329" "206558_at" 36749519 "25M" "ENSG00000159263"
"206558_at.2330" "206558_at" 36749562 "25M" "ENSG00000159263"
"206558_at.2331" "206558_at" 36749622 "25M" "ENSG00000159263"
"206558_at.2332" "206558_at" 36749641 "25M" "ENSG00000159263"
"206558_at.2333" "206558_at" 36749753 "25M" "ENSG00000159263"
"206558_at.2334" "206558_at" 36749797 "25M" "ENSG00000159263"
"206558_at.2335" "206558_at" 36749849 "25M" "ENSG00000159263"
"206947_at.2854" "206947_at" 39662374 "25M" "ENSG00000183778"
"206947_at.2855" "206947_at" 39662388 "25M" "ENSG00000183778"
"206947_at.2856" "206947_at" 39662439 "25M" "ENSG00000183778"
"206947_at.2857" "206947_at" 39662481 "25M" "ENSG00000183778"
"206947_at.2858" "206947_at" 39662509 "25M" "ENSG00000183778"
"206947_at.2859" "206947_at" 39662571 "25M" "ENSG00000183778"
"206947_at.2860" "206947_at" 39662592 "25M" "ENSG00000183778"
"206947_at.2861" "206947_at" 39662633 "25M" "ENSG00000183778"
"206947_at.2862" "206947_at" 39662665 "25M" "ENSG00000183778"
"206947_at.2863" "206947_at" 39662724 "25M" "ENSG00000183778"
"206947_at.2864" "206947_at" 39662814 "25M" "ENSG00000183778"
"207020_at.3581" "207020_at" 43529326 "25M" "ENSG00000160207"
"207020_at.3582" "207020_at" 43529386 "25M" "ENSG00000160207"
"207020_at.3583" "207020_at" 43529424 "25M" "ENSG00000160207"
"207020_at.3584" "207020_at" 43529461 "25M" "ENSG00000160207"
"207020_at.3585" "207020_at" 43529492 "25M" "ENSG00000160207"
"207020_at.3586" "207020_at" 43529518 "25M" "ENSG00000160207"
"207020_at.3587" "207020_at" 43529557 "25M" "ENSG00000160207"
"207020_at.3588" "207020_at" 43529659 "25M" "ENSG00000160207"
"207020_at.3589" "207020_at" 43529679 "25M" "ENSG00000160207"
"207020_at.3590" "207020_at" 43529710 "25M" "ENSG00000160207"
"207020_at.3591" "207020_at" 43529726 "25M" "ENSG00000160207"
"207242_s_at.1116" "207242_s_at" 29555072 "25M" "ENSG00000171189"
"207242_s_at.1117" "207242_s_at" 29555093 "25M" "ENSG00000171189"
"207242_s_at.1118" "207242_s_at" 29555185 "25M" "ENSG00000171189"
"207242_s_at.1119" "207242_s_at" 29555200 "25M" "ENSG00000171189"
"207242_s_at.1120" "207242_s_at" 29555255 "25M" "ENSG00000171189"
"207242_s_at.1121" "207242_s_at" 29555293 "10M6321N15M" "ENSG00000171189"
"207242_s_at.1122" "207242_s_at" 29561624 "25M" "ENSG00000171189"
"207242_s_at.1123" "207242_s_at" 29561696 "25M" "ENSG00000171189"
"207242_s_at.1124" "207242_s_at" 29561735 "25M" "ENSG00000171189"
"207242_s_at.1125" "207242_s_at" 29561748 "25M" "ENSG00000171189"
"207242_s_at.1126" "207242_s_at" 29561774 "25M" "ENSG00000171189"
"207258_at.2555" "207258_at" 38054064 "25M" "ENSG00000184029"
"207258_at.2556" "207258_at" 38054143 "25M" "ENSG00000184029"
"207258_at.2557" "207258_at" 38054158 "25M" "ENSG00000184029"
"207258_at.2558" "207258_at" 38054196 "25M" "ENSG00000184029"
"207258_at.2559" "207258_at" 38054304 "25M" "ENSG00000184029"
"207258_at.2560" "207258_at" 38054356 "25M" "ENSG00000184029"
"207258_at.2561" "207258_at" 38054383 "25M" "ENSG00000184029"
"207258_at.2562" "207258_at" 38054466 "25M" "ENSG00000184029"
"207258_at.2563" "207258_at" 38054545 "25M" "ENSG00000184029"
"207258_at.2564" "207258_at" 38054557 "25M" "ENSG00000184029"
"207258_at.2565" "207258_at" 38054571 "25M" "ENSG00000184029"
"207267_s_at.2357" "207267_s_at" 37019348 "25M" "ENSG00000183145"
"207267_s_at.2358" "207267_s_at" 37019383 "25M" "ENSG00000183145"
"207267_s_at.2359" "207267_s_at" 37019399 "25M" "ENSG00000183145"
"207267_s_at.2360" "207267_s_at" 37019415 "25M" "ENSG00000183145"
"207267_s_at.2361" "207267_s_at" 37019440 "25M" "ENSG00000183145"
"207267_s_at.2362" "207267_s_at" 37019482 "25M" "ENSG00000183145"
"207267_s_at.2363" "207267_s_at" 37019560 "25M" "ENSG00000183145"
"207267_s_at.2364" "207267_s_at" 37019574 "25M" "ENSG00000183145"
"207267_s_at.2365" "207267_s_at" 37019589 "25M" "ENSG00000183145"
"207267_s_at.2366" "207267_s_at" 37019598 "25M" "ENSG00000183145"
"207267_s_at.2367" "207267_s_at" 37019619 "25M" "ENSG00000183145"
"207322_at.1889" "207322_at" 33889678 "25M" "ENSG00000205726"
"207322_at.1890" "207322_at" 33889692 "25M" "ENSG00000205726"
"207322_at.1891" "207322_at" 33889709 "25M" "ENSG00000205726"
"207322_at.1892" "207322_at" 33889778 "25M" "ENSG00000205726"
"207322_at.1893" "207322_at" 33889793 "25M" "ENSG00000205726"
"207322_at.1894" "207322_at" 33889816 "25M" "ENSG00000205726"
"207322_at.1895" "207322_at" 33889839 "25M" "ENSG00000205726"
"207322_at.1896" "207322_at" 33890051 "25M" "ENSG00000205726"
"207322_at.1897" "207322_at" 33890065 "25M" "ENSG00000205726"
"207322_at.1898" "207322_at" 33890169 "25M" "ENSG00000205726"
"207322_at.1899" "207322_at" 33890183 "25M" "ENSG00000205726"
"207449_s_at.4276" "207449_s_at" 45267335 "25M" "ENSG00000186866"
"207449_s_at.4277" "207449_s_at" 45267349 "25M" "ENSG00000186866"
"207449_s_at.4278" "207449_s_at" 45267388 "25M" "ENSG00000186866"
"207449_s_at.4279" "207449_s_at" 45267418 "25M" "ENSG00000186866"
"207449_s_at.4280" "207449_s_at" 45267431 "25M" "ENSG00000186866"
"207449_s_at.4281" "207449_s_at" 45267490 "25M" "ENSG00000186866"
"207449_s_at.4282" "207449_s_at" 45267510 "25M" "ENSG00000186866"
"207449_s_at.4283" "207449_s_at" 45267595 "25M" "ENSG00000186866"
"207449_s_at.4284" "207449_s_at" 45267609 "25M" "ENSG00000186866"
"207449_s_at.4285" "207449_s_at" 45269896 "25M" "ENSG00000186866"
"207449_s_at.4286" "207449_s_at" 45269911 "25M" "ENSG00000186866"
"207594_s_at.1405" "207594_s_at" 32631023 "25M" "ENSG00000159082"
"207594_s_at.1406" "207594_s_at" 32631036 "25M" "ENSG00000159082"
"207594_s_at.1407" "207594_s_at" 32631160 "25M" "ENSG00000159082"
"207594_s_at.1408" "207594_s_at" 32631202 "25M" "ENSG00000159082"
"207594_s_at.1409" "207594_s_at" 32631302 "25M" "ENSG00000159082"
"207594_s_at.1410" "207594_s_at" 32631364 "25M" "ENSG00000159082"
"207594_s_at.1411" "207594_s_at" 32631398 "25M" "ENSG00000159082"
"207594_s_at.1412" "207594_s_at" 32631420 "25M" "ENSG00000159082"
"207594_s_at.1413" "207594_s_at" 32631453 "25M" "ENSG00000159082"
"207594_s_at.1414" "207594_s_at" 32631532 "25M" "ENSG00000159082"
"207594_s_at.1415" "207594_s_at" 32631556 "25M" "ENSG00000159082"
"207638_at.591" "207638_at" 18269439 "25M" "ENSG00000154646"
"207638_at.592" "207638_at" 18269474 "25M" "ENSG00000154646"
"207638_at.593" "207638_at" 18269484 "25M" "ENSG00000154646"
"207638_at.594" "207638_at" 18269514 "25M" "ENSG00000154646"
"207638_at.595" "207638_at" 18269622 "25M" "ENSG00000154646"
"207638_at.596" "207638_at" 18269713 "25M" "ENSG00000154646"
"207638_at.597" "207638_at" 18269819 "25M" "ENSG00000154646"
"207638_at.598" "207638_at" 18269836 "25M" "ENSG00000154646"
"207638_at.599" "207638_at" 18269914 "25M" "ENSG00000154646"
"207638_at.600" "207638_at" 18269922 "25M" "ENSG00000154646"
"207638_at.601" "207638_at" 18269946 "25M" "ENSG00000154646"
